username,blockchain_address,contributor_type,points
u/TheLonelyLonerVI,0x69D5774100353589b4FcAd42A0A506cD623843A2,contributor,44
u/blackrabbit2999,0xA428aa1F5dCd558F2f3027d708B086a8CB769FE3,contributor,44
u/Alapac0,0xC79F1fEf84253d73433cEA9b99800Af6015b13a0,contributor,44
u/telataxco,0x006F3D2eE78c68DB5Ae4708FD1106231040C1c07,contributor,44
u/Clean_Eyes,0xD2654FeEC77934D2Bc687E4fa1Fe13442Dd9011d,contributor,44
u/realmrealm,0x1f5B5b4812BBe98eE14e5aD4fE7E09C0AaB5ee0E,contributor,44
u/bisti123,0x9E623b9ca14b17893B7ee547b0fff75820D4592A,contributor,44
u/Vivarevo,0x8a945Ff7dBC68D7DEFeA264c9B838F6824671c01,contributor,44
u/_extra_medium_,0xDa7Df9e052E11CCdc74943bEB9Aff30a27bF0110,contributor,44
u/fantasylandlord,0x17aaDF66df885bec676FcBd924c446ff02bfa77C,contributor,44
u/OatyGoat,0xaDA586EC28DEfe73DF6681AC2169a804901aDe6B,contributor,44
u/stevengineer,0x53d3F799EC47411c3eF444F6Cd5E60262C61A404,contributor,44
u/MaconBacon01,0xC05cFB4fa62BB3C9dF7Ac65fE77d28345aFa3485,contributor,44
u/Zues6921,0xe4dE4cEe63470FAe11dd90280ee427a89be62Ee2,contributor,44
u/TragedyStruck,0x9103BEaAb5316Ed961C190C30fFB7C8d5d36CC73,contributor,44
u/ismashugood,0x392319CD53fa7D2e9e738e1C66DF9929AaFd6168,contributor,44
u/lokojones,0x6a7948B5579321f86C7Ffb6CF2035Dcf3AC7Fe2E,contributor,44
u/alexanderbledel,0x11e7b65b5fb4c1bcd5a8F49D2577aB3ed5cDd5e6,contributor,44
u/vegasluna,0x19b9289b3429e2155D833E2EDBf0Df6CB3fA2fa6,contributor,44
u/spritefire,0xd4999085bc8c5c12EdCEfd03aB205cC84F605Cc8,contributor,44
u/__kalki__,0xBE9EFb2C7104Ebf4652587C062C5657ED8a2dcFf,contributor,44
u/AJoyfulProcess,0x1F69f495c002d29450eFe0dA5101e467bcAC1F40,contributor,44
u/-AndyDufresne-,0x3579D9aebd730C2a6291104ba04B3e3BddbAdD87,contributor,44
u/MicThess,0x6DBbae34EfeD73c2fe9fA67cF929408F60e2320c,contributor,44
u/GlacieredPyro,0x92ea2b6144CB7BeC4c320b553EA7FC31689Eb625,contributor,44
u/richardostrmn,0x8f5C61F660a4A839F5F45FdEAC939cCC0192d6a6,contributor,44
u/Diggable_Acrobat5050,0xD4278bB2859F55493E8Ad704D8a2837000860F8a,contributor,44
u/jjaymay29,0x8AfcEE41a79541fb220682dbb406f474EC1F22A7,contributor,44
u/SanJustSan,0x4C755B8Bd776A43075F28eD115b2a6FEB18d0A74,contributor,44
u/chillinewman,0xC9BEd71F2F1760002864E7ecCAA8C3f36fFc4745,contributor,44
u/bruckization,0x9588eE833c74959B3F9863B9A01fb097FB5D7bE9,contributor,44
u/Castr0-,0xb4F2657fA8F3Fc2e35ab07FC61e9635A3A4947Cf,contributor,44
u/lpez33,0x66D93f954901aAc212786b1e5AAF888748e19f66,contributor,44
u/EthanGibson2,0xBc458825Ddd39F57ea634Bd698f89CB1acbc6ec1,contributor,44
u/beep_bop_boop_4,0x4B7C0Da1C299Ce824f55A0190Efb13663442FA2c,contributor,44
u/sethasaurus666,0x725Ad80718AECF29aEFE9bC7E5Ff10e6c6010b17,contributor,44
u/DarthRevis3,0x2721e9A7F1b934EaaF730aad512f688Af1C23d80,contributor,44
u/TheReal-BKM,0x67796f2e55E70A53C91e5ff7355942c15046fb32,contributor,44
u/PocketSandThroatKick,0x63cF2f0e2Ef4a5EF6934435b97135451F64f7033,contributor,44
u/ra246,0x9A67861E3470c2069077F78B65a8f9632Dc6D51A,contributor,44
u/PinkPuppyBall,0xa4f88C966Ec4537B9769Ff781bcf125Fc24E7e39,contributor,44
u/ballala,0xA8Cefe7f961dD30eb98DF644639a0EAec78212c6,contributor,44
u/hatter6822,0xF2198e9bd2f5320F8d56286D55BB9d309AfA534F,contributor,44
u/dk_di_que,0xe44575D9573546a2d90fc12e357E79b7b3eaDd72,contributor,44
u/Rhicelt,0xe865bFC210DA5A78183EC5079281Dd502d229C24,contributor,44
u/blackdowney,0x54836c08Ba9c3b6036ec66E3F5d21199BC721C23,contributor,44
u/joannew99,0x928afB4ccf20792ed92D0d19D4a5235EdAbD35b4,contributor,44
u/peppers_,0x32498e61176646Dee8DbC56f642bDa4cAc31AC6a,contributor,44
u/Smiths_son,0xA15D717D511480c5b37Fb45809b12a32dCd7381a,contributor,44
u/Pickinanameainteasy,0x5d3CaA648B4412D2fF38f88Edc95BE12223974c0,contributor,44
u/Roast_Beef_Sammich,0xF5D4caA9f0c9ee4e84608269D13b2a0e04948cB3,contributor,44
u/nsaplzstahp,0x873995d400C01B397D89a5e42C66C6E14C8A35eC,contributor,44
u/J-E-S-S-E-,0x494464d82bDB05114C837b01C71E110e3eF93c67,contributor,44
u/GravisOne,0xE5C8cB559347fe195Eb9D1588526991F0F75Ec8B,contributor,22
u/FrostyMadness,0xd514C215C3b4721f9B04512b8a0f7726EacB4698,contributor,22
u/dettlaffxx,0x0A0E846DB8b03F9A888eF0919Afff645eFB9f106,contributor,22
u/qwerty_trogi,0x75FE644Df34A95b3C5E03767AeAEe80d7B1B6ce7,contributor,22
u/markhealey,0x5c9E52488a152980cBb5852Be862a96CbeC16130,contributor,22
u/exiledsoontobe,0xA9d55926627e05386F06887024c3aaFf019b4F58,contributor,22
u/noisewar,0xd3DA981dBb34dA127c313cbe87a2f2F0155dA67b,contributor,22
u/bum_crumpets,0x1c170CBa802935c83E4D3d56Ab32A27B74842Bf3,contributor,22
u/Mcgillby,0xA99F898530dF1514A566f1a6562D62809e99557D,contributor,22
u/MGallus,0x2c91529f0444160077F3e7722888E453a84bc432,contributor,22
u/nickos_e,0x79AeaB0D043f4086f6b57f35054fd8Ce32995E94,contributor,22
u/No_Insurance6064,0x335C99c5e8d19fB7bC956C7a7A73A117d03a3c54,contributor,22
u/MayhemInMonsterland,0x986Fb1EEd821e70b5C8095fd59d0e3ab7995E896,contributor,22
u/bastardicus,0x3AEfe5A8CC88F577DaB3571d035FDf4F2ECB9B97,contributor,22
u/Memeboidad3,0xCd909F639eD2b6942CdED406010575D0b58123d0,contributor,22
u/Adamantaz,0xfCdCb35Bb9393cF8E9a1B7000c78EF787E8E4B3C,contributor,22
u/VexedOstrich,0x81d953C2cF25Baa3C8fEe257b3fe9515236a85F2,contributor,22
u/BakedEnt,0x53f47266CB0677F8d0D28Cf4e6A4C714182787aE,contributor,22
u/Vladimir_tootin_1,0x088f3d32e5cbCB9C1c256f864423db7862085B12,contributor,22
u/engdeveloper,0xEDAeaf9D43d4f2F9d0581Fa8B3C302DfBb201c9A,contributor,22
u/skapaneas,0x66cb1a26a515aAF2c4BBF20ea4bEd2499742D7ED,contributor,22
u/pxyvqr74,0xF27609eC4E4C5AD1ae505b3DC2b2B1817d3D1daE,contributor,22
u/dardevile,0x6c2F122b595d0BA0EfE93970EfF07e465cca1786,contributor,22
u/gomisego,0x8F4925446069559F39fdbB3B94684f131521a353,contributor,22
u/ryker_69,0x82d610d2296F6C6341FEB7b096903050d1de1B9A,contributor,22
u/VoloNoscere,0x4505F01b8446cc97be86cC69F53a8E4f41fFeF45,contributor,22
u/onemansquest,0x492F9CE240d0c78b562B5Dda2b909dc9746dCa9b,contributor,22
u/Vijay-Jalihal,0x688c75626084c95E2F1Bb18707fFD83c794B84ce,contributor,22
u/robroslowmofoshotho,0x14Ab5aE0373bC766B34578130665b409167915DF,contributor,22
u/69stocks,0xB66e3AB54838100F0A555e032399fFB9a338Bd81,contributor,22
u/kkchunkee,0xF3A3c34bF227A8B1770F9365Ed3f61BB4e3AAB0F,contributor,22
u/Pupupachu24,0x79473945069b384d91135A821e432682C73a0f23,contributor,22
u/ThomasdH,0xeA97D018AE77C29Cf0f4cC70e387925e40bF9ef3,contributor,22
u/PoojaaPriyaa,0x525465D20141d324fe857485F8f4E11740AAcCE1,contributor,22
u/Ikeeel,0xC4C3c9b690FA4D7d6485adAAA4dB485479c9dffB,contributor,22
u/vkashen,0x039459681384dFcA3ae2514a1904D43220806D94,contributor,22
u/echodelta79,0x1010b8B353a1a4e0f4c4A34bE580B931DBF2b8Fc,contributor,22
u/surfacetoair,0x71a3e58Ce786f7252FfC264847937dEa74aB35d9,contributor,22
u/Shillofnoone,0x69Ab4786877947B84F5A2F85A0a8A9b4700950e8,contributor,22
u/BwikBwok,0x50C357972aaf6d7C254062d0d839437680C028E6,contributor,22
u/mikron2,0xAec8e6ad2913ba73c413f6D617aA5aE588C7F1d0,contributor,22
u/sorrterr,0x043f146746c999Bd1BB999F0aA9c4CC746832cb1,contributor,22
u/bugrahangureel,0xc6E9aaB7dF95E222C627EAB7b0718973eE189bF4,contributor,22
u/theylie86,0xb18fA4176C1e27100d25955A4539Eed66989Dd8a,contributor,22
u/cptnobvs3,0x5CEc2Af4d68Ba9B6E13fbfe81B596EcA65efCE7C,contributor,22
u/coinsquad,0xD7327A6EAE17A5bCbb59d6CD4D8F67900CE33245,contributor,22
u/juxtaposezen,0x832E460b37b2964d016B7c0674032929fE0AF7d0,contributor,22
u/strangermud,0x3c8eFa30bcCD4a61d3c9EC6D8ffB3b02f643514A,contributor,22
u/David_NEAR,0x7C2d980eFaF302bf0C753D367A893f79A325963B,contributor,22
u/Heavy_Ad_2791,0x118a0E43c5302E2230Bc9f299070F7C2276660CC,contributor,22
u/GrilledCheezzy,0x5A825C64df9DEe1E35Fe9041CA8D69509414C4a7,contributor,22
u/SloviXxX,0xcaabB0EF03573F6A4CCE0E3e83c2819a0178d47e,contributor,22
u/erza_nightwalker,0xAdf6F972C18195FBe4C3B8BFce10527068923545,contributor,22
u/CharacterCoast1661,0x487Cdbd820960f84819c592a022E370ebB326966,contributor,22
u/MeatStickMcFapperton,0xbA7e66Babbe8add10431A899d63426df1072dc43,contributor,22
u/xSciFix,0x03380b067Bf317C68f3797a2B1D7b7E5c063c922,contributor,22
u/DanzelDrake,0xDDA0B3f7Ed10b0D4f051a53C2Dea7D9720c54536,contributor,22
u/Tungsten_Rain,0x29b982AaeE18B1E0A62b795d5AF6A22D16658eC4,contributor,22
u/Inkstainedfox,0x2CfcF0f2B203439987de44f8079c4D0B7A7C231D,contributor,22
u/consolationLog,0x62883efA0D232feCb45422B8954a99adF676797C,contributor,22
u/JONUTUNIVERSALU,0xfc3eE4CD8c59e4a0C5b21CD78686720E9Ac12E50,contributor,22
u/e-scape,0x6c63fAf7cac93fFA41C49ED1c82c5A50AB71c170,contributor,22
u/Xenc,0xC1D48CEcff8Ea376C41C34f11d87923CA4c5dB80,contributor,22
u/Tiddyphuk,0x92f753Be196fF57d9688cd24F38A6b525E1AB130,contributor,22
u/Code-Financial,0xAB65bE3d29ef1762201Eb5986E89cfbe359b2A35,contributor,22
u/Logical-Beautiful66,0xbcFA7302ED80aC135D307DDC459796b7080313f8,contributor,22
u/e3ee3,0xE4e3F09459166bE1044926370e2dd44b926CfA96,contributor,22
u/Dry_Psychology513,0x11a371987c6634d939Ec6aF8cA591F96eb2c4dce,contributor,22
u/ILikeTomato,0x4De40736FD02166b8E2ED4c78a6e414115D87E66,contributor,22
u/syl3n,0xC211A99A5b4594A43010523e931cAD5fEBDA4347,contributor,22
u/Zymurgency,0x9f9e0a2e816D312B891C488dBd5732EC086D5ea1,contributor,22
u/Jimbuscus,0x5F4C5CD079395B9b574239008e018364C4A1a23d,contributor,22
u/gumbomike,0x84a785b391da380dA4366c3Cb09104f872662fbE,contributor,22
u/captainmidday,0xafe8d48DeFC7B96912C638C8900CB71dDB1acEC4,contributor,22
u/LittleCluck,0xaccCb065A4552672Af74fF1DD6c5e49889DA328c,contributor,22
u/Timely-Ice2162,0x0e1C390DfF323e1FDe9Cb9DcA1F3a80059de31cB,contributor,22
u/Plasmx,0xba7cFDE6470cfaF598999d62F7678342C2911E4A,contributor,22
u/SevenCroutons,0xcd8D424e25E1Aa201091F855a81f28d2556988dD,contributor,22
u/Crowndigitalz,0x67a33491D754Fc12397eb6cE0c5C927285c90d62,contributor,22
u/NobelStudios,0xB7FB039f216F8c764927c5f56BBaf7286ba61eF1,contributor,22
u/randomnomber,0xF9A44C09b545E88135FDBfCD1a4D1A73E607eeD0,contributor,22
u/zen4,0xE67261e12531dC86e247da40F43896123a3Edc90,contributor,22
u/petertrevor,0x7B381B3e3Bf9bAD19E0aE40D71FF78b0812b0B60,contributor,22
u/Representative_Fee22,0x2Bb2d7C064e3236E7Eff21A77D5D4a93fAF24121,contributor,22
u/mytzusky,0x60fDc9f7c9E50528dcF11fc19F0eBE7c5094F32E,contributor,22
u/MatEngAero,0xde935900Eef0B2E2e0F6b12B26d6Acb2d1b183c4,contributor,22
u/Willard26,0x3Cca72f2212af6c106956C9e375b9F7AcB1DA865,contributor,22
u/LeThaLxdARk,0x3f06d157aFbA490D849a8762371386EFd57F0BAA,contributor,22
u/Truffle_Shuffle_85,0x8e7a423C605dCff1FE5d1388Ee5e310cC8321631,contributor,22
u/AngusDHelloWorld,0xB15a7b1748da2fc5E0449C21F800be0D88424Ff8,contributor,22
u/TheNumberOneHeadband,0xc592e7aAa8037fA09131a2fc3ABd15dAACFbA300,contributor,22
u/jeffreythesnake,0x1D7B64421c367bA4EE02b399A698f9cb3e9d6676,contributor,22
u/Pandabehr,0x0106f14eFEa8F122fE74763b7e4377cD86cd975C,contributor,22
u/h14n2,0x3aCb633dFf326C682f04040A1C370a21436B00c2,contributor,22
u/thestonkinator,0xfd365b466Baa3eea695f787Ba9367E6E2962992D,contributor,22
u/driftingatwork,0xe957B0829C6Ae6ac461d7365b7927E1Ff604114b,contributor,22
u/Gojyo,0xBE26c80569A8b43e45dC7D6de0B626717998D601,contributor,22
u/CryptoGramzNFT,0xFD4AAA04539f4A3F7D796BC63e99AfeAE75072AD,contributor,22
u/neilyoungsdog,0x300F355Da3c62d82690f98537f1fdC89BFc471B3,contributor,22
u/Gryphonboy,0xfFcBe3D98034fB2E3be90EA85f31e005e06518f6,contributor,22
u/Samgeorge484,0xcfe76633E240B151a13b50EE651Cf28B6D0FE034,contributor,22
u/Ok-Branch-6043,0xEDa60Fe5A26E53725A5c62F213F8b84a1e328811,contributor,22
u/porkbuffet,0x9E908EfE292817f208E413da6a8cE84B9f3285E3,contributor,22
u/spliffyshirt,0x64a993b47Ee9b17772b0BB79d96815d47449e5A3,contributor,22
u/saliva45,0xBFc999e41c2fbCA8805a21930d0A3685b8ebfe09,contributor,22
u/Karavusk,0xec1a7E731035F4A561734A2313BB35EBb04445A2,contributor,22
u/ens91,0x1a6706F8abD55Aaafdf9d3117428905e6447F59A,contributor,22
u/Ilikeabadbitch,0xedcfb27250d7fa451978f98793f5D7D50F93aDef,contributor,22
u/Fabianb1221,0xfae8EDa9702ff1dD1996E68B01545C8d37fDb549,contributor,22
u/gulasch_man,0x7e92AAedC5bEb145B018471586767eB2d1b61824,contributor,22
u/90s_kidddd,0xA6300Cac9114Ede450f17A0B70369B71C71ffCf6,contributor,22
u/andyvank,0xFC9866c3A0773A5666b8891ebF2676C5147ac374,contributor,22
u/voidfactory,0xd99Ef190A8Db6AaBbA084a2ea65EC915645BDa22,contributor,22
u/monkeycheese7,0xa72B3a3Fe429c8300a22C340182E569DC83Ee6Cc,contributor,22
u/bbqsauceonmytds,0xE80AF20b9aae61bC0da37391722F8e7f2501f871,contributor,22
